date;mkt;SMB;HML;RMW;CMA;RF
6/12/2005;0,0017;0,0012;0,0003;0,0009;-0,002;0,0001
7/12/2005;-0,0043;-0,0004;-0,0011;-0,0014;0,002;0,0001
8/12/2005;0,0002;0,0027;0,0001;0,0009;-0,0008;0,0001
9/12/2005;0,0026;0,0017;0,0006;-0,0037;0,0023;0,0001
12/12/2005;0,0015;0,0006;-0,0002;0,0023;-0,0004;0,0001
13/12/2005;0,0043;-0,0053;0,0003;0,0029;-0,0033;0,0001
14/12/2005;0,0028;-0,0025;0,0019;0,0043;0,0009;0,0001
15/12/2005;-0,0025;-0,0044;-0,0038;-0,0015;0,0012;0,0001
16/12/2005;-0,0028;0,0001;-0,0012;-0,0035;0,001;0,0001
19/12/2005;-0,0073;-0,0065;0,0014;0,0012;-0,0002;0,0001
20/12/2005;0,0002;-0,0014;0,001;0,0009;-0,0001;0,0001
21/12/2005;0,0041;0,0064;-0,0027;-0,0012;-0,0013;0,0001
22/12/2005;0,0043;0,001;-0,0017;-0,0048;0,0004;0,0001
23/12/2005;0,0008;0,0024;-0,0008;-0,0011;0,0012;0,0001
26/12/2005;-0,0003;-0,0002;-0,0002;0;0;0,0001
27/12/2005;-0,0096;-0,0028;0,0011;-0,0016;0,001;0,0001
28/12/2005;0,0027;0,0037;0,0018;0,0003;-0,0004;0,0001
29/12/2005;-0,0021;0,0011;0,0026;-0,0011;0,0004;0,0001
30/12/2005;-0,0041;-0,0002;0,0029;0,0002;0,0013;0,0001
2/1/2006;-0,0001;-0,0001;-0,0001;0;0;0,0002
3/1/2006;0,0161;-0,0024;0,0015;0,0016;-0,0026;0,0002
4/1/2006;0,0054;0,0036;-0,0012;-0,0018;0,001;0,0002
5/1/2006;-0,0006;0,001;-0,002;-0,0048;0,0015;0,0002
6/1/2006;0,0095;0,0002;-0,0029;-0,0008;-0,0004;0,0002
9/1/2006;0,0038;0,0047;-0,0031;-0,0005;-0,0011;0,0002
10/1/2006;0,0011;0,0054;0,0007;-0,0016;-0,0012;0,0002
11/1/2006;0,0033;-0,0016;-0,001;-0,003;0,0013;0,0002
12/1/2006;-0,0062;0,0015;0,0009;-0,001;0,0005;0,0002
13/1/2006;0,0017;0,0023;0,0013;0,0014;-0,0007;0,0002
16/1/2006;0,001;0,0006;0,0004;0,0005;-0,0009;0,0002
17/1/2006;-0,004;-0,0014;0,0017;0,0054;-0,002;0,0002
18/1/2006;-0,0045;0,0024;0,0007;-0,0035;0,0033;0,0002
19/1/2006;0,0077;0,0094;-0,0012;0,0012;0,0001;0,0002
20/1/2006;-0,0156;0,0058;0,0049;0,0055;0,0027;0,0002
23/1/2006;0,003;0,0024;0,0038;0,0034;-0,002;0,0002
24/1/2006;0,0037;0,0086;-0,0013;-0,001;-0,001;0,0002
25/1/2006;-0,0022;0,0018;-0,0008;-0,0034;0,0002;0,0002
26/1/2006;0,0079;0,0059;-0,0001;-0,002;-0,0012;0,0002
27/1/2006;0,0073;-0,0012;-0,0017;0,0025;-0,0029;0,0002
30/1/2006;0,0024;-0,0002;0,0013;0,0023;-0,0022;0,0002
31/1/2006;-0,0016;0,0056;0,0012;-0,0017;-0,0031;0,0002
1/2/2006;0,001;0,0015;-0,0011;-0,0024;0,0027;0,0002
2/2/2006;-0,0083;-0,0015;-0,0001;0;0,0001;0,0002
3/2/2006;-0,0042;0,0026;0,003;0,0007;0,0001;0,0002
6/2/2006;0,002;0,0032;0,006;0,0017;-0,0012;0,0002
7/2/2006;-0,0108;-0,0063;-0,0018;-0,0046;0,0054;0,0002
8/2/2006;0,007;-0,0031;-0,0018;-0,002;0,0032;0,0002
9/2/2006;-0,0017;-0,0006;0,0002;-0,003;0,0038;0,0002
10/2/2006;0,0006;-0,0058;0,0005;-0,0022;0,0028;0,0002
13/2/2006;-0,0053;-0,0068;0,0026;-0,0003;0,0029;0,0002
14/2/2006;0,0098;0,0019;-0,0009;-0,0021;-0,0007;0,0002
15/2/2006;0,0033;0,0024;-0,0048;-0,0003;0,0002;0,0002
16/2/2006;0,0081;0,0021;0,0007;0,0014;-0,0025;0,0002
17/2/2006;-0,0004;0,0017;0,002;0,0018;0,0011;0,0002
20/2/2006;0,001;0,0011;0,0001;0,0015;-0,002;0,0002
21/2/2006;-0,0034;-0,0005;0,0034;0,0048;-0,0017;0,0002
22/2/2006;0,0065;-0,0005;0,0002;-0,007;-0,0007;0,0002
23/2/2006;-0,0032;0,0017;-0,0025;0,0011;0,0018;0,0002
24/2/2006;0,003;0,0037;0,0018;-0,0013;-0,0008;0,0002
27/2/2006;0,0036;0;-0,0037;-0,0045;0,0044;0,0002
28/2/2006;-0,0094;-0,0004;0,003;0,0003;0,0013;0,0002
1/3/2006;0,0093;0,0052;-0,001;-0,0011;0,0019;0,0002
2/3/2006;-0,0002;0,0004;0,0005;0,0002;-0,0013;0,0002
3/3/2006;-0,0008;-0,0001;-0,0004;0,0028;0,0001;0,0002
6/3/2006;-0,008;-0,0028;-0,0013;-0,0025;0,0012;0,0002
7/3/2006;-0,0047;-0,0107;0,0016;-0,0023;-0,0002;0,0002
8/3/2006;0,0005;-0,002;-0,0007;0;0,0014;0,0002
9/3/2006;-0,0046;0,0007;0,0014;0,0016;0,0014;0,0002
10/3/2006;0,007;0,0028;-0,0001;0,0016;0,0012;0,0002
13/3/2006;0,0032;0,0012;0,0018;0,0024;-0,0022;0,0002
14/3/2006;0,0101;-0,0001;0,002;0,0007;-0,0036;0,0002
15/3/2006;0,0053;0,0034;0,0004;-0,0008;0,0018;0,0002
16/3/2006;0,0018;-0,0009;0,0026;0,0027;0,0013;0,0002
17/3/2006;0,0009;0,0005;-0,0033;-0,0015;-0,0002;0,0002
20/3/2006;-0,0012;0,0005;-0,0034;-0,0042;-0,0005;0,0002
21/3/2006;-0,0062;-0,0036;0,0004;0,0039;-0,0011;0,0002
22/3/2006;0,0058;0,0039;0,0004;0,0027;-0,0022;0,0002
23/3/2006;-0,001;0,0056;-0,0004;0,0028;-0,0015;0,0002
24/3/2006;0,0026;0,0058;0,0015;-0,0017;-0,0015;0,0002
27/3/2006;-0,0008;0,0026;0,0017;-0,0002;-0,0007;0,0002
28/3/2006;-0,0055;0,0019;-0,0001;0,0015;-0,0006;0,0002
29/3/2006;0,0088;0,0071;-0,0007;-0,0007;0,0006;0,0002
30/3/2006;-0,0001;0,0019;-0,001;-0,002;-0,0009;0,0002
31/3/2006;-0,0034;0,0058;-0,0009;-0,0036;0,0006;0,0002
3/4/2006;0,0016;-0,0075;0,0061;0,0026;0,0008;0,0002
4/4/2006;0,0055;-0,0015;0,0015;0,0016;-0,0022;0,0002
5/4/2006;0,0049;0,0005;0,0032;0,0005;-0,0003;0,0002
6/4/2006;-0,0002;0,0029;0,0013;0,0002;-0,0024;0,0002
7/4/2006;-0,0095;-0,0008;0;0,0008;0,0008;0,0002
10/4/2006;0,0005;-0,0026;0,0019;0,0046;-0,0018;0,0002
11/4/2006;-0,0078;-0,005;0,0014;0,0037;0,0002;0,0002
12/4/2006;0,0014;0,0051;-0,0022;-0,002;0,0003;0,0002
13/4/2006;0,0018;0,003;-0,0017;-0,0023;0,0007;0,0002
14/4/2006;0;-0,0001;0;0;0;0,0002
17/4/2006;-0,0013;0,0026;0,0031;0,0056;-0,003;0,0002
18/4/2006;0,0174;0,0058;0,0007;0,0002;-0,0006;0,0002
19/4/2006;0,0038;0,0079;-0,0012;0,0003;-0,0029;0,0002
20/4/2006;-0,0011;-0,0055;0,0002;-0,0002;0,0043;0,0002
21/4/2006;0,0003;0,0001;0,0031;0,0037;-0,0022;0,0002
24/4/2006;-0,0031;-0,003;-0,001;-0,0015;0,0003;0,0002
25/4/2006;-0,0038;0,0044;0,0004;-0,0012;0,0011;0,0002
26/4/2006;0,0022;0;0,003;-0,0033;0,0003;0,0002
27/4/2006;0,0018;-0,0094;0,0014;-0,004;0,0027;0,0002
28/4/2006;0,0013;0,005;0,0051;0,0043;-0,0034;0,0002
1/5/2006;-0,0027;0,0006;0,0027;0,0012;0,002;0,0002
2/5/2006;0,0061;0,0015;0,0052;0,0015;0,0008;0,0002
3/5/2006;-0,0032;0,0033;0,0002;-0,0019;0,0021;0,0002
4/5/2006;0,0033;0,0058;-0,0029;-0,0012;0,0018;0,0002
5/5/2006;0,0107;-0,0022;0,0005;0,0003;-0,0003;0,0002
8/5/2006;-0,0006;0;0,0002;0,0016;0,001;0,0002
9/5/2006;0,0013;0,0018;0,0017;0,0012;-0,0018;0,0002
10/5/2006;-0,0017;-0,0039;0,0045;0,0012;-0,0013;0,0002
11/5/2006;-0,0132;-0,0082;0,0037;0,0036;0,001;0,0002
12/5/2006;-0,0126;-0,0078;-0,0012;-0,002;0,0036;0,0002
15/5/2006;-0,0013;-0,0115;-0,002;0,0015;0,0032;0,0002
16/5/2006;-0,0007;0,0021;0,0053;0,0018;-0,0034;0,0002
17/5/2006;-0,0169;-0,0002;0,001;-0,0025;0,0026;0,0002
18/5/2006;-0,0073;-0,0031;0,0008;-0,0007;0,0042;0,0002
19/5/2006;0,0041;-0,0008;0,0002;-0,001;0,0019;0,0002
22/5/2006;-0,0043;-0,0051;0,0041;-0,0018;0,0011;0,0002
23/5/2006;-0,0047;0,0022;-0,0018;0,0035;-0,0032;0,0002
24/5/2006;0,0002;-0,0034;-0,0015;-0,0027;0,0028;0,0002
25/5/2006;0,0141;0,0061;-0,0008;0,0027;-0,0019;0,0002
26/5/2006;0,0064;0,0006;-0,002;0,0008;-0,0024;0,0002
29/5/2006;0,0006;0,0009;0;0,0008;-0,0013;0,0002
30/5/2006;-0,0038;-0,0163;-0,0142;0,0167;0,0033;0,0002
31/5/2006;-0,0027;0,0151;0,0196;-0,0157;-0,001;0,0002
1/6/2006;0,0125;0,0036;-0,0006;-0,003;0,0013;0,0002
2/6/2006;0,0023;0,0006;0,0034;0,0023;-0,0006;0,0002
5/6/2006;-0,0194;-0,0091;0,002;-0,002;0,0022;0,0002
6/6/2006;-0,0031;-0,004;-0,0001;0,003;0,0016;0,0002
7/6/2006;-0,0065;0,0005;-0,0007;-0,0067;0,0009;0,0002
8/6/2006;-0,001;-0,0048;0,001;0,0022;-0,0002;0,0002
9/6/2006;-0,0028;-0,0002;0,0011;0,0019;0,0004;0,0002
12/6/2006;-0,0144;-0,0111;0,0039;0,0025;0,0022;0,0002
13/6/2006;-0,0135;-0,0079;-0,0043;-0,0006;0,0017;0,0002
14/6/2006;0,0052;0,0015;-0,0042;0,004;-0,0001;0,0002
15/6/2006;0,0236;0,0112;0,0004;-0,0021;-0,0035;0,0002
16/6/2006;-0,0046;-0,0062;-0,001;0,0024;0,001;0,0002
19/6/2006;-0,0103;-0,0066;0,001;-0,0039;0,0026;0,0002
20/6/2006;-0,0007;-0,0024;0,0017;0,0001;-0,0007;0,0002
21/6/2006;0,012;0,0068;-0,0023;0,0011;-0,0026;0,0002
22/6/2006;-0,005;0,0019;0,0005;0,0033;-0,0024;0,0002
23/6/2006;0,0011;0,0029;0,0004;0,0039;-0,0046;0,0002
26/6/2006;0,0056;0,0043;0,0026;-0,0001;-0,0002;0,0002
27/6/2006;-0,0095;-0,0049;0,0047;0,0051;-0,0005;0,0002
28/6/2006;0,0049;-0,0038;0,0021;0,0025;-0,0001;0,0002
29/6/2006;0,0236;0,012;-0,0044;-0,0001;-0,0004;0,0002
30/6/2006;0,0001;0,0106;-0,0012;-0,0006;0,0016;0,0002
3/7/2006;0,0072;-0,0005;-0,0013;0,0014;-0,0007;0,0002
4/7/2006;0,0013;0,0004;-0,0005;-0,0007;-0,0015;0,0002
5/7/2006;-0,009;-0,0037;0,0048;0,0021;0,0006;0,0002
6/7/2006;0,002;-0,0008;0,0012;0,0001;0,0033;0,0002
7/7/2006;-0,0072;-0,0068;0,0074;-0,0007;0,001;0,0002
10/7/2006;-0,0002;-0,003;0,0061;0,0024;0,0026;0,0002
11/7/2006;0,0042;0,0013;-0,0015;-0,0001;-0,0023;0,0002
12/7/2006;-0,0108;-0,0036;0,0025;0,0007;-0,0006;0,0002
13/7/2006;-0,0138;-0,0034;0,0023;0,0022;-0,0016;0,0002
14/7/2006;-0,0049;-0,0019;0,0012;0,0049;-0,0011;0,0002
17/7/2006;-0,0039;-0,0046;0,0015;-0,0033;0,0049;0,0002
18/7/2006;0,0013;0,0011;0,0038;0,0009;0,0023;0,0002
19/7/2006;0,0193;0,0067;-0,0032;-0,0002;0,0013;0,0002
20/7/2006;-0,0111;-0,0107;0,0048;-0,0016;0,0024;0,0002
21/7/2006;-0,0088;-0,0061;0,0012;0,0027;0,0029;0,0002
24/7/2006;0,0176;0,0057;-0,0049;0,0023;-0,0035;0,0002
25/7/2006;0,0078;0,0015;-0,0025;-0,0007;-0,0045;0,0002
26/7/2006;0,0007;-0,0004;0,0016;0,0003;-0,0011;0,0002
27/7/2006;-0,006;-0,0047;0,0024;-0,0003;0,0014;0,0002
28/7/2006;0,0126;0,004;0,0001;-0,0018;0,0018;0,0002
31/7/2006;-0,0004;0,0037;-0,0031;0,0031;-0,003;0,0002
1/8/2006;-0,0045;-0,0074;0,0044;0,0017;-0,0027;0,0002
2/8/2006;0,0068;0,0029;-0,0024;-0,0005;-0,0013;0,0002
3/8/2006;0,0023;0,0049;0,0009;0,0026;0,0028;0,0002
4/8/2006;-0,0014;-0,003;0,0023;-0,0001;0,0005;0,0002
7/8/2006;-0,0025;-0,0017;0,0015;0,0033;-0,0023;0,0002
8/8/2006;-0,0036;-0,0063;0,0015;0,0026;-0,0009;0,0002
9/8/2006;-0,0042;-0,0035;-0,0002;-0,0007;0,0041;0,0002
10/8/2006;0,0035;0,0003;-0,0007;-0,0005;0,0043;0,0002
11/8/2006;-0,0042;-0,0042;0,0036;-0,0004;0,0001;0,0002
14/8/2006;0,0001;0,0009;-0,0011;-0,0031;0,0074;0,0002
15/8/2006;0,0149;0,0052;-0,0044;-0,0041;-0,0002;0,0002
16/8/2006;0,0092;0,0033;-0,0056;-0,0018;-0,0001;0,0002
17/8/2006;0,0015;0,0019;-0,0021;-0,0044;0,0024;0,0002
18/8/2006;0,0027;-0,0012;-0,0019;0,0009;-0,0004;0,0002
21/8/2006;-0,0028;-0,0019;0,0015;0,0002;-0,0005;0,0002
22/8/2006;0,0014;0,0023;-0,0011;0,0005;-0,0003;0,0002
23/8/2006;-0,0047;-0,0051;0,0019;-0,0028;0,0025;0,0002
24/8/2006;0,0014;-0,0004;0,0008;-0,0004;0;0,0002
25/8/2006;-0,0004;0,0024;-0,0025;0,0006;-0,0008;0,0002
28/8/2006;0,0053;0,0019;-0,0005;-0,0015;0,0024;0,0002
29/8/2006;0,0028;0,0068;-0,0021;-0,0039;0,0035;0,0002
30/8/2006;0,0012;0,0052;-0,0033;-0,0046;0,001;0,0002
31/8/2006;0,001;0,002;0,0014;-0,0015;-0,0011;0,0002
1/9/2006;0,0053;-0,0028;-0,0004;0,0019;-0,0003;0,0002
4/9/2006;-0,0002;-0,0002;0;-0,0001;0,0002;0,0002
5/9/2006;0,0023;0,0042;0,0009;-0,0008;-0,0029;0,0002
6/9/2006;-0,0113;-0,0058;0,005;-0,0024;0,0047;0,0002
7/9/2006;-0,0055;-0,0029;0,0038;0,0002;0,0001;0,0002
8/9/2006;0,002;-0,0024;-0,0007;-0,0027;0,0054;0,0002
11/9/2006;-0,0019;-0,0039;0,0013;-0,0027;0,007;0,0002
12/9/2006;0,0112;0,008;-0,0029;-0,0016;-0,0006;0,0002
13/9/2006;0,0052;0,0034;-0,0007;0,0032;-0,0036;0,0002
14/9/2006;-0,0023;-0,0024;0,0015;-0,0028;0,0034;0,0002
15/9/2006;0,0021;-0,0008;-0,0027;0,0007;-0,0007;0,0002
18/9/2006;0,0015;-0,0005;-0,0021;0,0041;-0,0029;0,0002
19/9/2006;-0,0037;-0,0033;0,0021;0,0004;0,0045;0,0002
20/9/2006;0,0049;0,0033;0,0003;-0,005;0,0048;0,0002
21/9/2006;-0,0042;-0,0018;0,0011;0,0036;-0,0052;0,0002
22/9/2006;-0,0039;-0,0068;0,0048;0,0006;0,0011;0,0002
25/9/2006;0,0081;-0,0017;0,002;-0,0028;0,0029;0,0002
26/9/2006;0,0075;-0,0027;-0,0013;0,0039;-0,0026;0,0002
27/9/2006;0,0021;0,004;-0,0037;0,0031;-0,0014;0,0002
28/9/2006;0,0022;-0,0013;-0,0012;0,0002;-0,0021;0,0002
29/9/2006;-0,0036;-0,0045;0,0006;-0,0019;-0,0002;0,0002
2/10/2006;-0,0037;-0,0048;0,004;-0,0025;0,0035;0,0002
3/10/2006;-0,0013;-0,0047;0,0047;-0,0043;0,0081;0,0002
4/10/2006;0,0122;0,0039;-0,0049;0,0017;-0,0015;0,0002
5/10/2006;0,0052;0,0083;-0,0041;0,003;-0,0043;0,0002
6/10/2006;-0,0032;0,0002;-0,0015;-0,0003;0;0,0002
9/10/2006;0,002;0,0039;-0,0007;-0,0009;-0,0004;0,0002
10/10/2006;0,0019;0,0002;-0,0011;0,0039;-0,0029;0,0002
11/10/2006;-0,0038;-0,001;0,0017;-0,0022;0,003;0,0002
12/10/2006;0,0109;0,0077;-0,002;0,0007;-0,0021;0,0002
13/10/2006;0,0034;0,0049;-0,0012;0,0004;-0,0018;0,0002
16/10/2006;0,0046;0,0053;-0,0018;0,0031;-0,0029;0,0002
17/10/2006;-0,0045;-0,0013;0,0025;-0,0019;0,0037;0,0002
18/10/2006;0,0009;-0,0013;0,0003;0,0011;0,002;0,0002
19/10/2006;0,0027;0,0048;-0,0038;0,0013;-0,0044;0,0002
20/10/2006;-0,0003;-0,0052;-0,0001;0,0012;0,0016;0,0002
23/10/2006;0,0059;-0,0051;-0,0028;0,0026;-0,0018;0,0002
24/10/2006;0,001;-0,0009;0,0018;0,0037;-0,0053;0,0002
25/10/2006;0,0046;0,0025;-0,0014;0,0018;-0,0024;0,0002
26/10/2006;0,006;0,0035;0,0021;-0,0033;-0,0007;0,0002
27/10/2006;-0,0082;-0,0007;0,0011;0,0011;0,001;0,0002
30/10/2006;0,0003;0,0026;0,002;-0,0043;0,0034;0,0002
31/10/2006;0,0003;-0,0021;-0,0029;0,0003;-0,002;0,0002
1/11/2006;-0,0104;-0,0139;0,0016;-0,0027;0,0064;0,0002
2/11/2006;0,0003;-0,0051;0,0008;-0,0029;-0,0015;0,0002
3/11/2006;0,0003;0,0072;0,0007;0,0003;-0,0036;0,0002
6/11/2006;0,0114;0,0012;0,0007;-0,0004;-0,0003;0,0002
7/11/2006;0,002;-0,0002;-0,0019;-0,0024;0,0008;0,0002
8/11/2006;0,0035;0,002;0,0027;-0,0006;-0,0003;0,0002
9/11/2006;-0,0049;-0,0031;0,0021;-0,0005;-0,0008;0,0002
10/11/2006;0,0019;0,0043;0,0015;-0,0036;0,0008;0,0002
13/11/2006;0,002;-0,0009;-0,0006;-0,003;0,0007;0,0002
14/11/2006;0,0065;0,0058;-0,0022;0,0016;0,0012;0,0002
15/11/2006;0,0043;0,0052;-0,003;0,0021;-0,0026;0,0002
16/11/2006;0,0009;-0,003;0,0009;-0,004;0,0059;0,0002
17/11/2006;0,0002;-0,0027;-0,0015;0,0029;-0,0017;0,0002
20/11/2006;0;0,0024;-0,0002;0,0002;-0,0012;0,0002
21/11/2006;0,0029;0,0005;-0,0022;0,002;-0,0062;0,0002
22/11/2006;0,0027;-0,0016;-0,002;-0,001;-0,0003;0,0002
23/11/2006;0,0006;-0,0001;0,0002;-0,0005;-0,0004;0,0002
24/11/2006;-0,0022;0,0039;-0,0001;-0,0003;-0,0019;0,0002
27/11/2006;-0,0141;-0,0062;0,0034;0,0027;-0,0003;0,0002
28/11/2006;0,0031;-0,0001;-0,0001;0,0034;-0,0016;0,0002
29/11/2006;0,0093;0,0011;0,0001;0,0027;-0,0033;0,0002
30/11/2006;0,0016;0,0023;0,0012;-0,0016;-0,0022;0,0002
1/12/2006;-0,0028;-0,003;0,0006;0,0014;-0,0011;0,0002
4/12/2006;0,0099;0,006;-0,0014;-0,0003;0,0005;0,0002
5/12/2006;0,004;-0,0014;0,001;0,0001;-0,0007;0,0002
6/12/2006;-0,0009;-0,0006;0,0005;-0,0007;0;0,0002
7/12/2006;-0,0036;0,0006;0,0017;-0,0003;0,0026;0,0002
8/12/2006;0,0014;-0,0008;-0,0025;-0,0009;0,0011;0,0002
11/12/2006;0,0017;-0,001;0,0047;-0,0023;0,0001;0,0002
12/12/2006;-0,0021;-0,0049;0,0045;-0,0014;0,0021;0,0002
13/12/2006;0,0014;-0,0002;0,0014;0,0011;-0,0004;0,0002
14/12/2006;0,0081;-0,0017;-0,0003;0,0022;0,0019;0,0002
15/12/2006;-0,0002;-0,0022;0,0028;-0,0041;0,0045;0,0002
18/12/2006;-0,0048;-0,0069;0,0018;-0,0033;0,0044;0,0002
19/12/2006;0,0021;-0,0005;-0,0001;0,0003;-0,0005;0,0002
20/12/2006;-0,0006;0,0051;0,0016;-0,0022;0,0031;0,0002
21/12/2006;-0,004;0,0002;0,003;-0,0016;0,0024;0,0002
22/12/2006;-0,0046;0,0038;0,0001;-0,0007;0;0,0002
25/12/2006;0;0;0;0;0;0,0002
26/12/2006;0,0039;0,0026;0,0042;-0,0004;0,0031;0,0002
27/12/2006;0,0078;0,0037;0,0006;0,0009;-0,0006;0,0002
28/12/2006;-0,001;-0,0011;-0,0008;0,0015;-0,0015;0,0002
29/12/2006;-0,0048;-0,0019;-0,0008;-0,0008;-0,001;0,0002
1/1/2007;0,0001;0,0001;0;0;-0,0001;0,0002
2/1/2007;0,0001;0,0001;-0,0001;-0,0008;0,0002;0,0002
3/1/2007;-0,0024;-0,0026;0,0022;-0,0044;0,0099;0,0002
4/1/2007;0,0004;-0,0001;-0,0069;-0,0017;0,0014;0,0002
5/1/2007;-0,0067;-0,0076;-0,0028;0,0021;-0,0034;0,0002
8/1/2007;0,0028;-0,0009;0,0008;0,0004;-0,0008;0,0002
9/1/2007;-0,0005;0,0007;-0,0021;0,0011;0,0039;0,0002
10/1/2007;0,0023;-0,0009;-0,0021;-0,0028;-0,0005;0,0002
11/1/2007;0,0068;0,0032;-0,0024;-0,0015;0,0028;0,0002
12/1/2007;0,0062;0,0033;-0,0028;0,0024;-0,0021;0,0002
15/1/2007;0,0007;0,0006;-0,0003;0,0005;-0,0005;0,0002
16/1/2007;-0,0005;-0,0029;0,0007;-0,0015;0,0029;0,0002
17/1/2007;-0,0006;-0,0013;0,0009;0,0032;-0,0017;0,0002
18/1/2007;-0,0047;-0,0064;0,0043;0,0025;0,005;0,0002
19/1/2007;0,004;0,0029;0,0002;0,0012;-0,0043;0,0002
22/1/2007;-0,0055;-0,0025;0,0022;0,0005;0,001;0,0002
23/1/2007;0,005;0,0053;0;0,0039;-0,0039;0,0002
24/1/2007;0,0084;0,0007;-0,0027;-0,0008;-0,0036;0,0002
25/1/2007;-0,0111;0;-0,0006;-0,001;0,0009;0,0002
26/1/2007;0,0001;0,0054;0,0009;0,0012;-0,0003;0,0002
29/1/2007;0;0,0054;0,0014;-0,0015;0,002;0,0002
30/1/2007;0,0057;-0,0002;0,0026;-0,0007;-0,0021;0,0002
31/1/2007;0,0063;-0,0034;-0,0009;0,0011;-0,001;0,0002
1/2/2007;0,0062;0,0017;0,0001;0,0019;-0,0011;0,0002
2/2/2007;0,0011;0,0002;0,0014;0,0006;-0,0004;0,0002
5/2/2007;-0,0005;-0,0021;0,0001;-0,001;0,0004;0,0002
6/2/2007;0,0011;0,003;0,0015;-0,0004;-0,0005;0,0002
7/2/2007;0,0017;0,0033;-0,0007;-0,0039;0,0018;0,0002
8/2/2007;-0,0001;0,0016;-0,0021;-0,0008;-0,0017;0,0002
9/2/2007;-0,0067;-0,0011;0,0021;0,0001;0,0014;0,0002
12/2/2007;-0,0034;0,0019;0,0022;-0,0009;0,0031;0,0002
13/2/2007;0,0082;-0,0006;0,0032;0,0012;-0,0004;0,0002
14/2/2007;0,0072;-0,0045;-0,0014;0,0001;-0,0008;0,0002
15/2/2007;0,0017;0,0018;-0,0021;0,0014;-0,0007;0,0002
16/2/2007;0,0002;0,0035;-0,0004;-0,0009;-0,0035;0,0002
19/2/2007;-0,0001;0,0006;-0,0001;-0,0005;-0,0003;0,0002
20/2/2007;0,0036;0,0039;-0,002;-0,0006;-0,0001;0,0002
21/2/2007;0,0003;0,0036;-0,0015;0,0004;-0,0018;0,0002
22/2/2007;-0,0004;0,0035;-0,0007;-0,0007;-0,0019;0,0002
23/2/2007;-0,0024;0,0022;-0,0028;0,0015;-0,0012;0,0002
26/2/2007;-0,0011;-0,0006;0,0021;0,0008;-0,0001;0,0002
27/2/2007;-0,0336;-0,0022;0,0022;0,0002;0,0022;0,0002
28/2/2007;0,004;-0,0033;0,0025;-0,0013;-0,0009;0,0002
1/3/2007;-0,0026;-0,0011;0,0022;0,0009;0;0,0002
2/3/2007;-0,0123;-0,0058;0,0047;-0,0019;0,0011;0,0002
5/3/2007;-0,011;-0,0086;-0,001;-0,0004;0,0038;0,0002
6/3/2007;0,016;0,0065;-0,0014;0,0004;-0,0023;0,0002
7/3/2007;-0,0007;0,0003;0,0005;0,0032;-0,0023;0,0002
8/3/2007;0,0066;-0,0013;0,0001;0,0001;0,0005;0,0002
9/3/2007;0,0015;0,0024;0,0013;0,0002;0,0004;0,0002
12/3/2007;0,0028;0,0017;-0,0014;-0,0012;0,0012;0,0002
13/3/2007;-0,02;-0,0017;-0,0011;0,0011;0,0002;0,0002
14/3/2007;0,0053;-0,0015;-0,0007;0,0022;-0,0015;0,0002
15/3/2007;0,0047;0,0046;0,002;-0,0009;-0,0005;0,0002
16/3/2007;-0,0039;-0,0004;-0,001;-0,0012;-0,0002;0,0002
19/3/2007;0,0111;-0,0025;0,0001;0,0004;-0,0008;0,0002
20/3/2007;0,0073;0,0016;0,0023;0,0017;-0,0009;0,0002
21/3/2007;0,0167;-0,0018;-0,0014;-0,0004;-0,0032;0,0002
22/3/2007;0;0,0028;-0,002;0,0031;-0,0046;0,0002
23/3/2007;0,0014;0,001;0,0015;-0,0001;-0,0007;0,0002
26/3/2007;0,0012;-0,0004;0;0,0001;-0,0017;0,0002
27/3/2007;-0,0057;-0,0008;0;0,0002;-0,0016;0,0002
28/3/2007;-0,0067;0,0025;-0,0005;0,0004;0,0002;0,0002
29/3/2007;0,0033;-0,0013;0,0015;0,0027;0,0004;0,0002
30/3/2007;-0,0007;0,0036;-0,0012;-0,0039;0,0024;0,0002
2/4/2007;0,0033;-0,0009;-0,0015;0,0008;-0,0017;0,0002
3/4/2007;0,0091;-0,0006;-0,0005;-0,0027;-0,0005;0,0002
4/4/2007;0,0016;-0,0008;-0,0045;0,0011;0,0009;0,0002
5/4/2007;0,0035;0,0013;-0,0017;-0,0005;0,0006;0,0002
6/4/2007;0;0;0;0;0;0,0002
9/4/2007;0,0008;-0,0014;0,0009;0,0007;0,0009;0,0002
10/4/2007;0,0024;0,0011;0,0005;0,0011;-0,0014;0,0002
11/4/2007;-0,0052;0,0005;0,0017;-0,0003;-0,0003;0,0002
12/4/2007;0,007;0,0018;-0,0035;0,0012;-0,001;0,0002
13/4/2007;0,0033;0,003;-0,002;-0,001;0,0013;0,0002
16/4/2007;0,0108;0,0031;0,0016;0,0022;-0,0016;0,0002
17/4/2007;0,0011;-0,0038;-0,0008;0,0014;0,0004;0,0002
18/4/2007;0,0006;-0,0046;0,0034;-0,0026;0,0015;0,0002
19/4/2007;-0,0029;-0,004;-0,0001;0,0019;0,0047;0,0002
20/4/2007;0,0093;0,0025;0,0003;0,0033;-0,0006;0,0002
23/4/2007;-0,0019;0,0005;-0,0017;0,0005;-0,0029;0,0002
24/4/2007;-0,0006;-0,0015;-0,0022;-0,0002;0,0019;0,0002
25/4/2007;0,0098;-0,0034;0,0017;0,0023;0,0003;0,0002
